Cdc28	Dna2	15744308	YBR160W	YHR164C
Cdc28	Pin2	15744308	YBR160W	YOR104W
Cdc28	Ask1	12695666	YBR160W	YKL052C
Cdc28	SDB25	7958845	YBR160W	YLR079W
Cdc28	Ssk1	15744308	YBR160W	YLR006C
Cdc28	Kar3	15744308	YBR160W	YPR141C
Cdc28	Orc2	15744308,11572976,11429609 	YBR160W	YBR060C
Cdc28	Ady3	15744308	YBR160W	YDL239C
Cdc28	YHL035C	15744308	YBR160W	YHL035C
Cdc28	Rad9	15744308	YBR160W	YDR217C
Cdc28	Mms4	15744308	YBR160W	YBR098W
Cdc28	Smc4	15744308	YBR160W	YLR086W
Cdc28	Swi5	15744308	YBR160W	YDR146C
Cdc28	Xbp1	15744308	YBR160W	YIL101C
Cdc28	Bud4	15744308	YBR160W	YJR092W
Cdc28	Bem3	15744308	YBR160W	YPL115C
Cdc28	Sic1	9725902,8939714	YBR160W	YLR079W
Cdc28	Slk19	15744308,14574415	YBR160W	YOR195W
Cdc28	Rav1	15744308	YBR160W	YJR033C
Cdc28	Bbp1	15744308	YBR160W	YPL255W
Cdc28	Dnf2	15744308	YBR160W	YDR093W
Cdc28	Pxl1	15744308	YBR160W	YKR090W
Cdc28	Ypr174c	14574415	YBR160W	YPR174C
Cdc28	YDR348C	15744308	YBR160W	YDR348C
Cdc28	Kip3	15744308	YBR160W	YGL216W
Cdc28	Far1	15744308,9367986,8395009	YBR160W	YJL157C
Cdc28	YLR187W	15744308	YBR160W	YLR187W
Cdc28	Cdc6	15744308,10734126	YBR160W	YJL194W
Cdc28	YNL058C	15744308	YBR160W	YNL058C
Cdc28	Hcm1	15744308	YBR160W	YCR065W
Cdc28	Yrf1-6	15744308	YBR160W	YNL339C
Cdc28	Hos4	15744308	YBR160W	YIL112W
Cdc28	Kel1	15744308	YBR160W	YHR158C
Cdc28	Eco1	15744308	YBR160W	YFR027W
Cdc28	Sld3	15744308	YBR160W	YGL113W
Cdc28	Frt2	15744308	YBR160W	YAL028W
Cdc28	Mcm3	15744308	YBR160W	YEL032W
Cdc28	Cdh1	15744308	YBR160W	YGL003C
Cdc28	Cyc2	15744308	YBR160W	YOR037W
Cdc28	Pak1	15744308	YBR160W	YIL095W
Cdc28	Cln3	1316273	YBR160W	YAL040C
Cdc28	YHR149C	15744308	YBR160W	YHR149C
Cdc28	Ufe1	15744308	YBR160W	YOR075W
Cdc28	Mlh2	14574415	YBR160W	YLR035C
Cdc28	Pom152	15744308	YBR160W	YMR129W
Cdc28	Lre1	15744308	YBR160W	YCL051W
Cdc28	Srm1	15744308	YBR160W	YGL097W
Cdc28	Icy2	15744308	YBR160W	YPL250C
Cdc28	YOL070C	15744308	YBR160W	YOL070C
Cdc28	Cnn1	15744308	YBR160W	YFR046C
Cdc28	Pkh2	15744308	YBR160W	YOL100W
Cdc28	Ste20	9774429	YBR160W	YHL007C
Cdc28	Cdc3	12429908	YBR160W	YLR314C
Cdc28	YDL089W	15744308	YBR160W	YDL089W
Cdc28	Ulp2	15744308	YBR160W	YIL031W
Cdc28	Nth1	15744308	YBR160W	YDR001C
Cdc28	Smp2	15889145	YBR160W	YMR165C
Cdc28	YJL084C	15744308	YBR160W	YJL084C
Cdc28	Spc110	15744308	YBR160W	YDR356W
Cdc28	YOR315W	15744308	YBR160W	YOR315W
Cdc28	Yen1	15744308	YBR160W	YER041W
Cdc28	Jsn1	15744308	YBR160W	YJR091C
Cdc28	Bni1	15744308	YBR160W	YNL271C
Cdc28	Sld2	15744308	YBR160W	YKL108W
Cdc28	Mmr1	15744308	YBR160W	YLR190W
Cdc28	Spa2	15744308	YBR160W	YLL021W
Cdc28	Fmt1	15744308	YBR160W	YBL013W
Cdc28	Ino2	15744308	YBR160W	YDR123C
Cdc28	Rts1	15744308	YBR160W	YOR014W
Cdc28	YDL025C	15744308	YBR160W	YDL025C
Cdc28	Pcl7	15744308	YBR160W	YIL050W
Cdc28	Ptk2	15744308	YBR160W	YJR059W
Cdc28	Stb1	15744308	YBR160W	YNL309W
Cdc28	Kel2	15744308	YBR160W	YGR238C
Cdc28	Sec3	15744308	YBR160W	YER008C
Cdc28	YGR035C	15744308	YBR160W	YGR035C
